
Integration time [ms]:  10.000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1911294U1
Wave   ;Sample   ;Dark     ;Reference;Absorbance
[nm]   ;[counts] ;[counts] ;[counts] ;[A.U]

 860.61; 1620.600; 1551.700; 1907.800; 0.71335
 864.82; 1574.600; 1505.600; 1955.500; 0.81427
 869.02; 1584.100; 1514.900; 2034.000; 0.87514
 873.23; 1611.600; 1530.300; 2122.800; 0.86260
 877.43; 1565.300; 1494.800; 2149.500; 0.96785
 881.63; 1608.800; 1530.800; 2256.000; 0.96836
 885.83; 1585.700; 1499.600; 2300.600; 0.96863
 890.03; 1583.200; 1501.000; 2363.200; 1.02074
 894.23; 1591.500; 1498.400; 2434.200; 1.00223
 898.42; 1573.700; 1490.200; 2489.500; 1.07801
 902.62; 1616.800; 1522.400; 2605.100; 1.05954
 906.81; 1582.800; 1488.700; 2644.500; 1.08929
 911.00; 1597.300; 1494.400; 2732.000; 1.08016
 915.19; 1605.600; 1503.000; 2840.700; 1.11521
 919.38; 1652.300; 1541.400; 2988.000; 1.11542
 923.57; 1587.500; 1477.600; 3060.100; 1.15835
 927.76; 1633.800; 1511.200; 3297.300; 1.16342
 931.94; 1625.600; 1493.300; 3511.600; 1.18343
 936.13; 1659.700; 1516.000; 3764.700; 1.19447
 940.31; 1627.700; 1484.900; 3931.100; 1.23376
 944.49; 1708.100; 1547.000; 4163.000; 1.21054
 948.67; 1684.400; 1518.900; 4297.000; 1.22495
 952.85; 1657.600; 1493.400; 4427.000; 1.25203
 957.03; 1675.200; 1501.100; 4604.000; 1.25097
 961.21; 1698.900; 1518.200; 4778.500; 1.25630
 965.38; 1696.600; 1507.600; 4921.400; 1.25678
 969.55; 1696.500; 1505.800; 5072.200; 1.27188
 973.73; 1721.900; 1520.500; 5253.800; 1.26803
 977.90; 1716.700; 1511.100; 5413.200; 1.27828
 982.06; 1730.900; 1518.800; 5592.700; 1.28347
 986.23; 1723.700; 1506.000; 5748.000; 1.28971
 990.40; 1745.600; 1519.400; 5941.100; 1.29110
 994.56; 1777.600; 1538.400; 6129.700; 1.28317
 998.72; 1779.300; 1541.900; 6290.500; 1.30108
1002.88; 1752.400; 1510.200; 6415.300; 1.30647
1007.04; 1778.000; 1529.400; 6579.000; 1.30776
1011.20; 1779.700; 1519.900; 6717.500; 1.30116
1015.36; 1805.000; 1543.200; 6867.300; 1.30828
1019.51; 1776.200; 1510.000; 6947.400; 1.31018
1023.67; 1796.700; 1530.900; 7080.200; 1.31968
1027.82; 1790.000; 1512.800; 7172.800; 1.31002
1031.97; 1806.700; 1525.500; 7291.600; 1.31187
1036.12; 1804.100; 1523.900; 7384.200; 1.32045
1040.27; 1806.700; 1520.100; 7490.500; 1.31873
1044.41; 1811.300; 1522.700; 7585.300; 1.32236
1048.56; 1828.500; 1534.900; 7704.000; 1.32247
1052.70; 1812.900; 1519.500; 7789.500; 1.32981
1056.84; 1826.800; 1529.400; 7905.400; 1.33121
1060.98; 1798.900; 1501.100; 7985.000; 1.33791
1065.11; 1828.200; 1513.900; 8119.500; 1.32257
1069.25; 1842.900; 1526.700; 8264.000; 1.32852
1073.38; 1849.600; 1527.800; 8408.100; 1.33002
1077.52; 1872.000; 1546.500; 8548.800; 1.33269
1081.65; 1864.700; 1532.900; 8683.900; 1.33349
1085.77; 1867.700; 1527.000; 8829.600; 1.33111
1089.90; 1877.800; 1533.700; 8986.900; 1.33566
1094.03; 1851.200; 1500.400; 9113.600; 1.33651
1098.15; 1900.000; 1546.400; 9322.700; 1.34226
1102.27; 1844.800; 1489.800; 9441.600; 1.35024
1106.39; 1894.000; 1527.600; 9661.400; 1.34634
1110.51; 1933.200; 1551.400; 9878.200; 1.33864
1114.63; 1886.400; 1500.800;10067.700; 1.34669
1118.74; 1959.400; 1553.000;10360.700; 1.33591
1122.85; 1933.300; 1530.700;10522.800; 1.34899
1126.96; 1913.000; 1503.600;10642.400; 1.34874
1131.07; 1973.500; 1554.700;10786.500; 1.34328
1135.18; 1917.600; 1504.600;10802.100; 1.35242
1139.29; 1938.000; 1516.000;10868.600; 1.34562
1143.39; 1961.600; 1538.200;10912.400; 1.34518
1147.49; 1932.700; 1518.500;10897.900; 1.35496
1151.59; 1934.600; 1515.000;10914.000; 1.35025
1155.69; 1966.300; 1541.600;10966.800; 1.34621
1159.78; 1922.500; 1502.700;10951.200; 1.35232
1163.88; 1960.500; 1536.300;11019.900; 1.34940
1167.97; 1964.400; 1537.000;11049.100; 1.34744
1172.06; 1939.800; 1514.600;11052.300; 1.35085
1176.15; 1940.700; 1511.400;11073.900; 1.34781
1180.23; 1983.000; 1549.600;11155.900; 1.34567
1184.32; 1924.700; 1494.700;11140.100; 1.35085
1188.40; 1946.500; 1514.000;11201.700; 1.35023
1192.48; 1953.600; 1515.300;11260.500; 1.34702
1196.56; 1957.000; 1521.200;11309.800; 1.35143
1200.64; 1980.000; 1534.600;11380.300; 1.34450
1204.71; 1956.200; 1514.200;11415.100; 1.35025
