
Integration time [ms]:  10.000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1911294U1
Wave   ;Sample   ;Dark     ;Reference;Absorbance
[nm]   ;[counts] ;[counts] ;[counts] ;[A.U]

 860.61; 1636.200; 1551.700; 1907.800; 0.62472
 864.82; 1583.200; 1505.600; 1955.500; 0.76325
 869.02; 1597.700; 1514.900; 2034.000; 0.79722
 873.23; 1618.900; 1530.300; 2122.800; 0.82525
 877.43; 1575.500; 1494.800; 2149.500; 0.90917
 881.63; 1622.800; 1530.800; 2256.000; 0.89667
 885.83; 1597.500; 1499.600; 2300.600; 0.91285
 890.03; 1596.800; 1501.000; 2363.200; 0.95424
 894.23; 1602.000; 1498.400; 2434.200; 0.95582
 898.42; 1585.400; 1490.200; 2489.500; 1.02106
 902.62; 1628.200; 1522.400; 2605.100; 1.01002
 906.81; 1590.700; 1488.700; 2644.500; 1.05428
 911.00; 1603.500; 1494.400; 2732.000; 1.05476
 915.19; 1613.400; 1503.000; 2840.700; 1.08339
 919.38; 1660.800; 1541.400; 2988.000; 1.08334
 923.57; 1601.100; 1477.600; 3060.100; 1.10768
 927.76; 1642.900; 1511.200; 3297.300; 1.13232
 931.94; 1631.900; 1493.300; 3511.600; 1.16322
 936.13; 1667.700; 1516.000; 3764.700; 1.17095
 940.31; 1639.000; 1484.900; 3931.100; 1.20069
 944.49; 1716.200; 1547.000; 4163.000; 1.18924
 948.67; 1692.300; 1518.900; 4297.000; 1.20470
 952.85; 1668.700; 1493.400; 4427.000; 1.22362
 957.03; 1689.800; 1501.100; 4604.000; 1.21600
 961.21; 1706.600; 1518.200; 4778.500; 1.23818
 965.38; 1704.700; 1507.600; 4921.400; 1.23855
 969.55; 1703.100; 1505.800; 5072.200; 1.25710
 973.73; 1731.300; 1520.500; 5253.800; 1.24822
 977.90; 1726.200; 1511.100; 5413.200; 1.25866
 982.06; 1741.500; 1518.800; 5592.700; 1.26229
 986.23; 1741.400; 1506.000; 5748.000; 1.25576
 990.40; 1759.100; 1519.400; 5941.100; 1.26592
 994.56; 1782.600; 1538.400; 6129.700; 1.27419
 998.72; 1789.900; 1541.900; 6290.500; 1.28211
1002.88; 1767.300; 1510.200; 6415.300; 1.28055
1007.04; 1787.000; 1529.400; 6579.000; 1.29231
1011.20; 1788.500; 1519.900; 6717.500; 1.28670
1015.36; 1819.800; 1543.200; 6867.300; 1.28439
1019.51; 1782.500; 1510.000; 6947.400; 1.30002
1023.67; 1806.100; 1530.900; 7080.200; 1.30459
1027.82; 1802.000; 1512.800; 7172.800; 1.29162
1031.97; 1815.500; 1525.500; 7291.600; 1.29848
1036.12; 1817.700; 1523.900; 7384.200; 1.29987
1040.27; 1815.200; 1520.100; 7490.500; 1.30603
1044.41; 1822.700; 1522.700; 7585.300; 1.30554
1048.56; 1839.400; 1534.900; 7704.000; 1.30663
1052.70; 1828.500; 1519.500; 7789.500; 1.30731
1056.84; 1840.000; 1529.400; 7905.400; 1.31235
1060.98; 1812.300; 1501.100; 7985.000; 1.31880
1065.11; 1840.300; 1513.900; 8119.500; 1.30616
1069.25; 1852.900; 1526.700; 8264.000; 1.31500
1073.38; 1861.200; 1527.800; 8408.100; 1.31464
1077.52; 1886.700; 1546.500; 8548.800; 1.31351
1081.65; 1875.100; 1532.900; 8683.900; 1.32009
1085.77; 1879.100; 1527.000; 8829.600; 1.31681
1089.90; 1888.900; 1533.700; 8986.900; 1.32187
1094.03; 1863.400; 1500.400; 9113.600; 1.32166
1098.15; 1913.600; 1546.400; 9322.700; 1.32587
1102.27; 1859.400; 1489.800; 9441.600; 1.33273
1106.39; 1909.700; 1527.600; 9661.400; 1.32812
1110.51; 1944.500; 1551.400; 9878.200; 1.32598
1114.63; 1896.800; 1500.800;10067.700; 1.33513
1118.74; 1967.800; 1553.000;10360.700; 1.32702
1122.85; 1942.800; 1530.700;10522.800; 1.33886
1126.96; 1924.000; 1503.600;10642.400; 1.33723
1131.07; 1983.800; 1554.700;10786.500; 1.33273
1135.18; 1925.200; 1504.600;10802.100; 1.34450
1139.29; 1947.100; 1516.000;10868.600; 1.33635
1143.39; 1972.700; 1538.200;10912.400; 1.33394
1147.49; 1945.900; 1518.500;10897.900; 1.34134
1151.59; 1944.700; 1515.000;10914.000; 1.33992
1155.69; 1982.400; 1541.600;10966.800; 1.33005
1159.78; 1936.700; 1502.700;10951.200; 1.33787
1163.88; 1973.700; 1536.300;11019.900; 1.33609
1167.97; 1976.200; 1537.000;11049.100; 1.33561
1172.06; 1953.000; 1514.600;11052.300; 1.33757
1176.15; 1946.700; 1511.400;11073.900; 1.34178
1180.23; 1995.600; 1549.600;11155.900; 1.33322
1184.32; 1938.300; 1494.700;11140.100; 1.33733
1188.40; 1959.300; 1514.000;11201.700; 1.33757
1192.48; 1959.900; 1515.300;11260.500; 1.34082
1196.56; 1969.300; 1521.200;11309.800; 1.33935
1200.64; 1991.500; 1534.600;11380.300; 1.33343
1204.71; 1964.800; 1514.200;11415.100; 1.34188
